strategy,regime,count,ann_return,ann_sharpe,max_drawdown
trend_slope_40,low_vol|weak_trend|bull,99,0.3411658536976012,1.32144355936035,-0.08209105131173156
trend_slope_40,mid_vol|neutral|bear,150,0.2963786573373335,1.0248770650751233,-0.16873869504329952
trend_slope_40,mid_vol|neutral|bull,244,-0.44356149978118764,-1.803161781974247,-0.49350563593097707
trend_slope_40,mid_vol|trending|bear,106,0.2741441898775401,0.8724511502836942,-0.17788474192258374
trend_slope_40,mid_vol|trending|bull,98,-0.0769064246867468,-0.10077010847576119,-0.1521222047758607
trend_slope_40,mid_vol|weak_trend|bear,97,-0.4089985513961186,-1.2327124360174362,-0.30221627940971707
trend_slope_40,mid_vol|weak_trend|bull,217,0.16486289338876792,0.6338540340502566,-0.22192223498935304
trend_donchian_40,high_vol|neutral|bear,45,10.905369116433508,3.0423551259672625,-0.22726296396519186
trend_donchian_40,high_vol|neutral|bull,155,-0.43545169933316874,-0.942930317906817,-0.4134317254740124
trend_donchian_40,high_vol|trending|bear,86,-0.5275472197443261,-0.4113093368318145,-0.462253796128395
trend_donchian_40,high_vol|trending|bull,24,0.5186166673613344,0.9265557830738628,-0.16471323644319402
trend_donchian_40,high_vol|weak_trend|bear,44,0.5483694403254955,1.3299487067041857,-0.11244046437806132
trend_donchian_40,high_vol|weak_trend|bull,138,-0.3287918395613263,-0.7147109767615243,-0.3753866700035752
trend_donchian_40,low_vol|neutral|bear,56,-0.39593343266934056,-2.1511549846811313,-0.14733916618081588
trend_donchian_40,low_vol|neutral|bull,107,0.9290424980378973,3.2947303132342505,-0.06968949648474265
trend_donchian_40,low_vol|trending|bear,74,0.22667874493419493,1.2300988692652424,-0.09224398821793423
trend_donchian_40,low_vol|trending|bull,332,0.573064300994562,2.276927373707915,-0.12756097027064084
trend_donchian_40,low_vol|weak_trend|bear,102,0.16403597121833147,0.6707256267707971,-0.1641291928250146
trend_donchian_40,low_vol|weak_trend|bull,99,0.03767122078021412,0.27260549329288447,-0.12249698727951863
trend_donchian_40,mid_vol|neutral|bear,150,0.1683389304411005,0.6760942043286629,-0.16899687840753774
trend_donchian_40,mid_vol|neutral|bull,244,-0.3928319885617272,-1.509535930736727,-0.44885811522581365
trend_donchian_40,mid_vol|trending|bear,106,0.2741441898775401,0.8724511502836942,-0.17788474192258374
trend_donchian_40,mid_vol|trending|bull,98,-0.0769064246867468,-0.10077010847576119,-0.1521222047758607
trend_donchian_40,mid_vol|weak_trend|bear,97,-0.4376584721713519,-1.3676879151720496,-0.2784134661055021
trend_donchian_40,mid_vol|weak_trend|bull,217,-0.09432666070341711,-0.14568799421746778,-0.20651226594900618
trend_mom_60,high_vol|neutral|bear,45,10.993001643325492,3.0502147738609167,-0.18575398439188595
trend_mom_60,high_vol|neutral|bull,155,-0.3485750111919915,-0.6454987330425087,-0.3959655458715965
trend_mom_60,high_vol|trending|bear,86,-0.5275472197443261,-0.4113093368318145,-0.462253796128395
trend_mom_60,high_vol|trending|bull,24,0.5186166673613344,0.9265557830738628,-0.16471323644319402
trend_mom_60,high_vol|weak_trend|bear,44,-0.24795233174143538,-0.5563289262947168,-0.2021012511913045
trend_mom_60,high_vol|weak_trend|bull,138,-0.681325562138947,-2.481711611330252,-0.5047604731348676
trend_mom_60,low_vol|neutral|bear,56,-0.1926295735024447,-0.8424828526191859,-0.08118936712462799
trend_mom_60,low_vol|neutral|bull,107,0.6658031844616665,2.561457643224024,-0.092421209807659
trend_mom_60,low_vol|trending|bear,74,0.22667874493419493,1.2300988692652424,-0.09224398821793423
trend_mom_60,low_vol|trending|bull,332,0.573064300994562,2.276927373707915,-0.12756097027064084
trend_mom_60,low_vol|weak_trend|bear,102,-0.022787039900273087,0.06258065547640561,-0.24010211286162297
trend_mom_60,low_vol|weak_trend|bull,99,0.09536549067081657,0.49255075382242747,-0.13258110793035027
trend_mom_60,mid_vol|neutral|bear,150,-0.14649601769132692,-0.4954702514523459,-0.2032710878570978
trend_mom_60,mid_vol|neutral|bull,244,-0.3357967649018305,-1.2089422212606111,-0.46254359871834083
trend_mom_60,mid_vol|trending|bear,106,0.3765743087908846,1.1035436916375723,-0.17788474192258397
trend_mom_60,mid_vol|trending|bull,98,-0.09969661023504617,-0.18074812917969832,-0.1543468945660863
trend_mom_60,mid_vol|weak_trend|bear,97,-0.08583787771817952,-0.05582490795520577,-0.1993068993254684
trend_mom_60,mid_vol|weak_trend|bull,217,-0.29619379542379276,-0.9272274402361487,-0.30813872618480176
trend_slope_60,high_vol|neutral|bear,45,7.946928631482768,2.735379194653685,-0.2272629639651922
trend_slope_60,high_vol|neutral|bull,155,-0.3361460766509927,-0.6062101066742238,-0.389084847553279
trend_slope_60,high_vol|trending|bear,86,-0.5275472197443261,-0.4113093368318145,-0.462253796128395
trend_slope_60,high_vol|trending|bull,24,0.5186166673613344,0.9265557830738628,-0.16471323644319402
trend_slope_60,high_vol|weak_trend|bear,44,0.8099683792974628,1.7433278598084019,-0.08933719156536901
trend_slope_60,high_vol|weak_trend|bull,138,-0.2378322755226494,-0.4167242662989645,-0.19755254057466398
trend_slope_60,low_vol|neutral|bear,56,0.397367598974971,1.607000667473513,-0.06518236202509409
trend_slope_60,low_vol|neutral|bull,107,0.8955020435902361,3.20567200917672,-0.09242120980765856
trend_slope_60,low_vol|trending|bear,74,0.22667874493419493,1.2300988692652424,-0.09224398821793423
trend_slope_60,low_vol|trending|bull,332,0.573064300994562,2.276927373707915,-0.12756097027064084
trend_slope_60,low_vol|weak_trend|bear,102,-0.17755670210902452,-0.5356299179998698,-0.2953066412308206
trend_slope_60,low_vol|weak_trend|bull,99,0.7193087940758158,2.3553182043280696,-0.08462259425633212
trend_slope_60,mid_vol|neutral|bear,150,-0.03455389962155808,-0.011958689793830498,-0.16873869504329975
trend_slope_60,mid_vol|neutral|bull,244,-0.39633946122468566,-1.5289464270313113,-0.4519411471005085
trend_slope_60,mid_vol|trending|bear,106,0.2864965979988019,0.9005374643126103,-0.17788474192258374
trend_slope_60,mid_vol|trending|bull,98,-0.0769064246867468,-0.10077010847576119,-0.1521222047758607
trend_slope_60,mid_vol|weak_trend|bear,97,-0.3992008606907338,-1.1885712537979722,-0.20369275616009008
trend_slope_60,mid_vol|weak_trend|bull,217,-0.14970435383238012,-0.3412329149508003,-0.37102549523737016
trend_donchian_60,high_vol|neutral|bear,45,25.767052612521592,3.931201759481054,-0.1442926045016082
trend_donchian_60,high_vol|neutral|bull,155,-0.3361460766509927,-0.6062101066742238,-0.389084847553279
trend_donchian_60,high_vol|trending|bear,86,-0.5275472197443261,-0.4113093368318145,-0.462253796128395
trend_donchian_60,high_vol|trending|bull,24,0.5186166673613344,0.9265557830738628,-0.16471323644319402
trend_donchian_60,high_vol|weak_trend|bear,44,-0.49458637111268755,-1.5965453291166163,-0.22334873093311325
trend_donchian_60,high_vol|weak_trend|bull,138,-0.5892006412158977,-1.8715864889831964,-0.43440075772849696
trend_donchian_60,low_vol|neutral|bear,56,-0.06067215974155682,-0.1683707745928023,-0.07386728126108999
trend_donchian_60,low_vol|neutral|bull,107,0.8915147062124178,3.196034430854306,-0.09242120980765867
trend_donchian_60,low_vol|trending|bear,74,0.40383828764564544,1.993226921191352,-0.09224398821793356
trend_donchian_60,low_vol|trending|bull,332,0.573064300994562,2.276927373707915,-0.12756097027064084
trend_donchian_60,low_vol|weak_trend|bear,102,0.9576350254979211,2.503808478898417,-0.13641856004481867
trend_donchian_60,low_vol|weak_trend|bull,99,-0.25234360361150887,-1.0642998469510623,-0.12134496549703222
trend_donchian_60,mid_vol|neutral|bear,150,-0.33147916062798133,-1.4599479362430003,-0.3110917121746368
trend_donchian_60,mid_vol|neutral|bull,244,-0.39633946122468566,-1.5289464270313113,-0.4519411471005085
trend_donchian_60,mid_vol|trending|bear,106,-0.21262821553611955,-0.6269728067807369,-0.28593026507143404
trend_donchian_60,mid_vol|trending|bull,98,-0.0769064246867468,-0.10077010847576119,-0.1521222047758607
trend_donchian_60,mid_vol|weak_trend|bear,97,-0.5101893511708399,-1.7452292382952332,-0.2424168829726162
