date,rolling_exposure,rolling_trade_density,rolling_sharpe,rolling_drawdown
2024-02-05,73.80952380952381,68.0,0.7025832371523317,-0.3077671537839216
2024-02-06,73.4126984126984,68.0,0.6593549936995194,-0.3077671537839216
2024-02-07,73.01587301587301,68.0,0.6507531121857205,-0.3077671537839216
2024-02-08,73.01587301587301,69.0,0.5237846947670203,-0.3077671537839216
2024-02-09,73.01587301587301,69.0,0.40818222704240303,-0.3077671537839216
2024-02-12,73.4126984126984,68.0,0.4172184329161123,-0.3077671537839216
2024-02-13,73.80952380952381,68.0,0.3824672458947295,-0.3077671537839216
2024-02-14,74.20634920634922,68.0,0.4338206594864366,-0.3077671537839216
2024-02-15,73.80952380952381,68.0,0.36148671451905545,-0.3077671537839216
2024-02-16,73.80952380952381,69.0,0.29151060598148026,-0.3077671537839216
2024-02-19,73.80952380952381,68.0,0.2573524670644644,-0.3077671537839216
2024-02-20,73.80952380952381,68.0,0.2573524670644644,-0.3077671537839216
2024-02-21,73.4126984126984,67.0,0.296057655370696,-0.3077671537839216
2024-02-22,73.01587301587301,67.0,0.31534195951478916,-0.3077671537839216
2024-02-23,73.01587301587301,68.0,0.4507452158912331,-0.3077671537839216
2024-02-26,72.61904761904762,69.0,0.465237871333718,-0.3077671537839216
2024-02-27,72.22222222222221,69.0,0.3446057040829858,-0.3077671537839216
2024-02-28,72.22222222222221,70.0,0.31483706704491693,-0.3077671537839216
2024-02-29,72.22222222222221,70.0,0.2780169455552785,-0.3077671537839216
2024-03-01,71.82539682539682,71.0,0.33203088344568604,-0.3077671537839216
2024-03-04,71.42857142857143,71.0,0.2428598689364803,-0.3077671537839216
2024-03-05,71.42857142857143,72.0,0.05550732730384278,-0.3077671537839216
2024-03-06,71.42857142857143,72.0,-0.08659372763287002,-0.3077671537839216
2024-03-07,71.42857142857143,72.0,-0.034139219642675744,-0.3077671537839216
2024-03-08,71.03174603174604,73.0,-0.12404447509579701,-0.3077671537839216
2024-03-11,70.63492063492063,73.0,-0.0808415149285921,-0.3077671537839216
2024-03-12,70.23809523809523,73.0,-0.0009184014391148707,-0.3077671537839216
2024-03-13,69.84126984126983,73.0,0.06959433089536891,-0.3077671537839216
2024-03-14,69.84126984126983,74.0,0.09359550373448458,-0.3077671537839216
2024-03-15,69.44444444444444,75.0,0.04613810537778766,-0.3077671537839216
2024-03-18,69.44444444444444,76.0,0.28080977616459063,-0.3077671537839216
2024-03-19,69.44444444444444,76.0,0.28080977616459063,-0.3077671537839216
2024-03-20,69.84126984126983,77.0,0.2156204558422068,-0.3077671537839216
2024-03-21,70.23809523809523,77.0,0.20787833597159389,-0.3077671537839216
2024-03-22,70.23809523809523,76.0,0.12857049771489096,-0.3077671537839216
2024-03-25,70.23809523809523,76.0,-0.05979324760383645,-0.3077671537839216
2024-03-26,70.63492063492063,75.0,-0.08242558938409997,-0.3077671537839216
2024-03-27,70.63492063492063,74.0,-0.09167737520559627,-0.3077671537839216
2024-03-28,70.63492063492063,74.0,-0.022680220576681575,-0.3077671537839216
2024-04-01,70.63492063492063,74.0,0.04120121864668729,-0.3077671537839216
2024-04-02,70.63492063492063,74.0,0.041888269885859454,-0.3077671537839216
2024-04-03,70.63492063492063,74.0,-0.019590953066756428,-0.3077671537839216
2024-04-04,70.63492063492063,74.0,0.09650524645015789,-0.3077671537839216
2024-04-05,70.63492063492063,74.0,0.1093275476327496,-0.3077671537839216
2024-04-08,70.23809523809523,75.0,0.18171611701328264,-0.3077671537839216
2024-04-09,70.23809523809523,76.0,0.13749585699205855,-0.3077671537839216
2024-04-10,70.23809523809523,76.0,0.26470415929195434,-0.3077671537839216
2024-04-11,69.84126984126983,77.0,0.36440896460382444,-0.3077671537839216
2024-04-12,69.44444444444444,77.0,0.3364046127392884,-0.3077671537839216
2024-04-15,69.44444444444444,78.0,0.26696182027053184,-0.3077671537839216
2024-04-16,69.44444444444444,78.0,0.3617286073156946,-0.3077671537839216
2024-04-17,69.84126984126983,77.0,0.23616927706281354,-0.3077671537839216
2024-04-18,69.44444444444444,77.0,0.2006875739647793,-0.3077671537839216
2024-04-19,69.04761904761905,77.0,0.09146003940936658,-0.3077671537839216
2024-04-22,68.65079365079364,77.0,0.1436441257226483,-0.3077671537839216
2024-04-23,68.25396825396825,77.0,0.3576961192388892,-0.3077671537839216
2024-04-24,68.25396825396825,76.0,0.3583251817355202,-0.3077671537839216
2024-04-25,67.85714285714286,75.0,0.3688303793650087,-0.3077671537839216
2024-04-26,67.46031746031747,75.0,0.5379885279970883,-0.3077671537839216
2024-04-29,67.46031746031747,75.0,0.4959099588759477,-0.3077671537839216
2024-04-30,67.85714285714286,74.0,0.5386336893321828,-0.3077671537839216
2024-05-01,67.85714285714286,75.0,0.5379940214086483,-0.3077671537839216
2024-05-02,67.46031746031747,74.0,0.6204644298788132,-0.3077671537839216
2024-05-03,67.06349206349206,74.0,0.6674236495116789,-0.3077671537839216
2024-05-06,66.66666666666666,74.0,0.6073233935235252,-0.3077671537839216
2024-05-07,66.26984126984127,74.0,0.6256865533588953,-0.3077671537839216
2024-05-08,65.87301587301587,74.0,0.5117836584490226,-0.3077671537839216
2024-05-09,65.87301587301587,73.0,0.5124317842549019,-0.3077671537839216
2024-05-10,65.87301587301587,73.0,0.5837135273357446,-0.3077671537839216
2024-05-13,65.47619047619048,74.0,0.5598080481122379,-0.3077671537839216
2024-05-14,65.07936507936508,74.0,0.51212989944041,-0.3077671537839216
2024-05-15,65.07936507936508,75.0,0.4080608225175394,-0.3077671537839216
2024-05-16,65.07936507936508,74.0,0.2677345145959956,-0.3077671537839216
2024-05-17,65.07936507936508,73.0,0.19247435178829292,-0.3077671537839216
2024-05-20,65.47619047619048,72.0,0.20711533156635648,-0.3077671537839216
2024-05-21,65.47619047619048,71.0,0.052446281789215045,-0.3077671537839216
2024-05-22,65.87301587301587,70.0,0.10547152479538202,-0.3077671537839216
2024-05-23,66.26984126984127,70.0,0.13465225307075313,-0.3077671537839216
2024-05-24,66.66666666666666,70.0,0.09316661812053394,-0.3077671537839216
2024-05-27,66.66666666666666,69.0,0.07466029134866504,-0.3077671537839216
2024-05-28,66.66666666666666,69.0,-0.00919036992784825,-0.3077671537839216
2024-05-29,66.66666666666666,69.0,0.0615715217887654,-0.3077671537839216
2024-05-30,66.66666666666666,69.0,0.096443066220246,-0.3077671537839216
2024-05-31,66.66666666666666,69.0,0.0701033017774534,-0.3077671537839216
